Data,DATA_DIA,DIA,Município1,STR_DATA,UF1,Escala de cor,Number of Records,Índice De Isolamento
"Thursday, 11/06",Thursday,Quinta-feira,GUARULHOS,Ranking dos municípios (11/6/2020),SP,>40-50%,1,47%
"Thursday, 11/06",Thursday,Quinta-feira,HORTOLÂNDIA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,45%
"Thursday, 11/06",Thursday,Quinta-feira,IBIÚNA,Ranking dos municípios (11/6/2020),SP,>50-60%,1,58%
"Thursday, 11/06",Thursday,Quinta-feira,INDAIATUBA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,49%
"Thursday, 11/06",Thursday,Quinta-feira,ITANHAÉM,Ranking dos municípios (11/6/2020),SP,>50-60%,1,52%
"Thursday, 11/06",Thursday,Quinta-feira,ITAPECERICA DA SERRA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,47%
"Thursday, 11/06",Thursday,Quinta-feira,ITAPETININGA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,46%
"Thursday, 11/06",Thursday,Quinta-feira,ITAPEVA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,44%
"Thursday, 11/06",Thursday,Quinta-feira,ITAPEVI,Ranking dos municípios (11/6/2020),SP,>40-50%,1,45%
"Thursday, 11/06",Thursday,Quinta-feira,ITAPIRA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,46%
"Thursday, 11/06",Thursday,Quinta-feira,ITAQUAQUECETUBA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,45%
"Thursday, 11/06",Thursday,Quinta-feira,ITATIBA,Ranking dos municípios (11/6/2020),SP,>40-50%,1,46%
"Thursday, 11/06",Thursday,Quinta-feira,ITU,Ranking dos municípios (11/6/2020),SP,>40-50%,1,47%
